scan_utc,kind,event_slug,detail,edge,sum_ask,sum_bid,market_prob,model_prob,volume24hr,liquidity,note
2026-07-25T23:46:43Z,crypto_eth,ethereum-above-1900-on-july-26-2026,"ETH > $1,900 luc 2026-07-26T16:00:00Z; spot $1,873, DVOL 52%; mua YES @0.130; RONG +0.118 sau phi",0.1178,,,0.125,0.2557,3780.783036000001,19735.2444,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-25T23:46:43Z,crypto_eth,ethereum-above-1800-on-july-27-2026,"ETH > $1,800 luc 2026-07-27T16:00:00Z; spot $1,873, DVOL 52%; mua NO @0.070; RONG +0.056 sau phi",0.0564,,,0.935,0.869,1670.955,17696.9978,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-25T23:46:43Z,crypto_btc,bitcoin-above-66k-on-july-27-2026,"BTC > $66,000 luc 2026-07-27T16:00:00Z; spot $64,330, DVOL 38%; mua YES @0.100; RONG +0.048 sau phi",0.0484,,,0.095,0.1547,17100.196937,23420.9107,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-25T23:46:43Z,crypto_btc,bitcoin-above-66k-on-july-26-2026,"BTC > $66,000 luc 2026-07-26T16:00:00Z; spot $64,330, DVOL 38%; mua YES @0.010; RONG +0.045 sau phi",0.0453,,,0.009,0.056,37052.395594999995,26949.91145,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-26T09:03:20Z,crypto_btc,bitcoin-above-64k-on-july-26-2026,"BTC > $64,000 luc 2026-07-26T16:00:00Z; spot $64,443, DVOL 37%; mua NO @0.080; RONG +0.173 sau phi",0.173,,,0.925,0.7418,75071.97674100002,24939.7046,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-26T09:03:20Z,crypto_eth,ethereum-above-1900-on-july-26-2026,"ETH > $1,900 luc 2026-07-26T16:00:00Z; spot $1,881, DVOL 51%; mua YES @0.090; RONG +0.140 sau phi",0.1405,,,0.085,0.2362,47075.12686300001,19128.8102,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-26T09:03:20Z,crypto_btc,bitcoin-above-66k-on-july-27-2026,"BTC > $66,000 luc 2026-07-27T16:00:00Z; spot $64,443, DVOL 37%; mua YES @0.090; RONG +0.043 sau phi",0.0435,,,0.085,0.1392,19072.667821,22978.0837,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-26T09:03:20Z,negrisk_gan_dat,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,7 o | mua 0.998 + phi 0.000 -> RONG +0.002 (thieu 0.008),0.002,0.998,0.903,,,10846.115838000002,210490.35346,CHUA DANG VAO - chi theo doi
2026-07-26T12:46:58Z,crypto_btc,bitcoin-above-64k-on-july-26-2026,"BTC > $64,000 luc 2026-07-26T16:00:00Z; spot $64,415, DVOL 37%; mua NO @0.030; RONG +0.152 sau phi",0.1518,,,0.9725,0.8162,107713.53242900004,17140.91311,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-26T12:46:58Z,crypto_eth,ethereum-above-1900-on-july-26-2026,"ETH > $1,900 luc 2026-07-26T16:00:00Z; spot $1,885, DVOL 51%; mua YES @0.130; RONG +0.078 sau phi",0.0777,,,0.125,0.2157,51575.255329000014,9693.1901,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-26T12:46:58Z,crypto_btc,bitcoin-above-64k-on-july-27-2026,"BTC > $64,000 luc 2026-07-27T16:00:00Z; spot $64,415, DVOL 37%; mua NO @0.300; RONG +0.067 sau phi",0.0672,,,0.705,0.6181,1876.2985190000002,13848.553,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-26T16:34:40Z,negrisk_gan_dat,what-will-the-median-home-value-in-chicago-metro-be-on-september-30-20260630182405995,7 o | mua 0.962 + phi 0.036 -> RONG +0.002 (thieu 0.008),0.0022,0.962,0.833,,,6374.240915,26590.58921,CHUA DANG VAO - chi theo doi
2026-07-26T20:36:24Z,negrisk_gan_dat,fed-decision-in-october-20260617190323537,5 o | mua 0.968 + phi 0.027 -> RONG +0.005 (thieu 0.005),0.0049,0.968,0.932,,,18085.835663,257208.75984,CHUA DANG VAO - chi theo doi
2026-07-27T10:53:05Z,negrisk_gan_dat,fed-decision-in-october-20260617190323537,5 o | mua 0.978 + phi 0.027 -> RONG -0.005 (thieu 0.015),-0.0055,0.978,0.933,,,18449.948678,372489.71003,CHUA DANG VAO - chi theo doi
2026-07-27T10:53:05Z,negrisk_gan_dat,bank-of-israel-decision-in-august,5 o | mua 0.986 + phi 0.021 -> RONG -0.007 (thieu 0.017),-0.0074,0.986,0.935,,,15409.994142,17872.12267,CHUA DANG VAO - chi theo doi
2026-07-27T17:24:02Z,crypto_btc,bitcoin-above-66k-on-july-28-2026,"BTC > $66,000 luc 2026-07-28T16:00:00Z; spot $64,969, DVOL 37%; mua YES @0.130; RONG +0.059 sau phi",0.059,,,0.125,0.1969,16825.999594,23511.5057,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-27T21:43:32Z,crypto_btc,bitcoin-above-64k-on-july-28-2026,"BTC > $64,000 luc 2026-07-28T16:00:00Z; spot $64,749, DVOL 37%; mua NO @0.180; RONG +0.057 sau phi",0.057,,,0.825,0.7527,26948.209769999998,25263.9168,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-27T21:43:32Z,negrisk_gan_dat,best-ai-model-on-august-10-20260724144642842,4 o | mua 1.003 + phi 0.004 -> RONG -0.007 (thieu 0.017),-0.007,1.003,0.953,,,38260.95841800001,21247.66982,CHUA DANG VAO - chi theo doi
2026-07-28T08:01:36Z,crypto_eth,ethereum-above-1900-on-july-31-2026,"ETH > $1,900 luc 2026-07-31T16:00:00Z; spot $1,881, DVOL 52%; mua NO @0.530; RONG +0.042 sau phi",0.0417,,,0.545,0.4108,26169.889981,73.6367,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-29T07:51:27Z,negrisk_gan_dat,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,5 o | mua 1.006 + phi 0.000 -> RONG -0.006 (thieu 0.016),-0.006,1.006,0.817,,,9115.955738,58448.43856,CHUA DANG VAO - chi theo doi
2026-07-29T15:35:19Z,crypto_eth,ethereum-above-1900-on-july-29-2026,"ETH > $1,900 luc 2026-07-29T16:00:00Z; spot $1,893, DVOL 53%; mua NO @0.760; RONG +0.066 sau phi",0.0663,,,0.25,0.1609,52037.801206000004,9832.5964,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-29T15:35:19Z,crypto_btc,bitcoin-above-64k-on-july-29-2026,"BTC > $64,000 luc 2026-07-29T16:00:00Z; spot $64,018, DVOL 38%; mua NO @0.380; RONG +0.060 sau phi",0.0602,,,0.625,0.5433,94031.08421900007,18613.1763,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-29T15:35:19Z,negrisk_gan_dat,col-duk-lug-2026-07-29,3 o | mua 1.006 + phi 0.004 -> RONG -0.010 (thieu 0.020),-0.0098,1.006,0.997,,,60874.21490499999,271507.12356,CHUA DANG VAO - chi theo doi
2026-07-29T20:17:46Z,negrisk_gan_dat,how-many-fed-rate-hikes-in-2026-20260623190717369,6 o | mua 0.965 + phi 0.034 -> RONG +0.001 (thieu 0.009),0.0011,0.965,0.918,,,10904.562746,90496.80993,CHUA DANG VAO - chi theo doi
2026-07-29T20:17:46Z,negrisk_gan_dat,fed-decision-in-october-20260617190323537,5 o | mua 0.976 + phi 0.026 -> RONG -0.002 (thieu 0.012),-0.002,0.976,0.944,,,28621.764632,289018.74623,CHUA DANG VAO - chi theo doi
2026-07-29T20:17:46Z,negrisk_gan_dat,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,5 o | mua 1.007 + phi 0.000 -> RONG -0.007 (thieu 0.017),-0.007,1.007,0.991,,,9910.725738,221137.15425,CHUA DANG VAO - chi theo doi
2026-07-29T23:46:33Z,negrisk_buy_all,how-many-fed-rate-hikes-in-2026-20260623190717369,6 o | tong mua 0.950 + phi 0.034 = 0.984 | nhan 1.000 | RONG +0.016,0.0164,0.95,0.898,,,13046.303547,107512.49046,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-07-29T23:46:33Z,negrisk_gan_dat,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,5 o | mua 1.001 + phi 0.000 -> RONG -0.001 (thieu 0.011),-0.001,1.001,0.973,,,6207.839828,214267.74417,CHUA DANG VAO - chi theo doi
2026-07-29T23:46:33Z,negrisk_gan_dat,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,5 o | mua 1.003 + phi 0.000 -> RONG -0.003 (thieu 0.013),-0.003,1.003,0.975,,,9239.254355,214762.77919,CHUA DANG VAO - chi theo doi
2026-07-30T09:46:39Z,crypto_eth,ethereum-above-1900-on-july-30-2026,"ETH > $1,900 luc 2026-07-30T16:00:00Z; spot $1,916, DVOL 52%; mua NO @0.200; RONG +0.060 sau phi",0.0597,,,0.805,0.7291,9578.643259,15557.1201,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-30T09:46:39Z,crypto_btc,bitcoin-above-62k-on-august-4-2026,"BTC > $62,000 luc 2026-08-04T16:00:00Z; spot $64,525, DVOL 36%; mua NO @0.130; RONG +0.046 sau phi",0.0456,,,0.875,0.8165,701.799791,13959.8591,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-30T09:46:39Z,negrisk_gan_dat,how-many-ships-transit-the-strait-of-hormuz-week-of-july-27-20260724144200302,5 o | mua 0.999 + phi 0.000 -> RONG +0.001 (thieu 0.009),0.001,0.999,0.827,,,6589.0858530000005,74821.84947,CHUA DANG VAO - chi theo doi
2026-07-30T16:13:57Z,crypto_btc,bitcoin-above-66k-on-august-1-2026,"BTC > $66,000 luc 2026-08-01T16:00:00Z; spot $64,874, DVOL 36%; mua YES @0.200; RONG +0.041 sau phi",0.0409,,,0.19,0.2521,5535.749967000001,12395.0124,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-30T16:13:57Z,negrisk_gan_dat,how-many-of-these-sanders-endorsees-will-win-their-august-4-primaries-michigan-and-missouri-20260728015313605,5 o | mua 0.969 + phi 0.021 -> RONG +0.010 (thieu 0.000),0.0096,0.969,0.924,,,26756.409530000037,84172.89714,CHUA DANG VAO - chi theo doi
2026-07-30T16:13:57Z,negrisk_gan_dat,how-many-emmys-will-hacks-win-20260720191814491,6 o | mua 0.961 + phi 0.034 -> RONG +0.005 (thieu 0.005),0.0047,0.961,0.785,,,7704.207703,50628.8077,CHUA DANG VAO - chi theo doi
2026-07-30T16:13:57Z,negrisk_gan_dat,clacton-by-election-count-binface-vote-20260708142507718,5 o | mua 0.970 + phi 0.028 -> RONG +0.002 (thieu 0.008),0.0019,0.97,0.904,,,7592.335123000001,98182.49284,CHUA DANG VAO - chi theo doi
2026-07-30T20:44:01Z,crypto_btc,bitcoin-above-64k-on-august-1-2026,"BTC > $64,000 luc 2026-08-01T16:00:00Z; spot $64,780, DVOL 35%; mua NO @0.240; RONG +0.064 sau phi",0.064,,,0.765,0.6832,2935.7258340000003,22112.573,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-30T20:44:01Z,crypto_btc,bitcoin-above-64k-on-july-31-2026,"BTC > $64,000 luc 2026-07-31T16:00:00Z; spot $64,780, DVOL 35%; mua NO @0.180; RONG +0.044 sau phi",0.044,,,0.825,0.7657,21870.312367,25084.2373,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-30T20:44:01Z,crypto_eth,ethereum-above-2000-on-august-1-2026,"ETH > $2,000 luc 2026-08-01T16:00:00Z; spot $1,922, DVOL 51%; mua YES @0.080; RONG +0.042 sau phi",0.0425,,,0.075,0.1276,924.4232190000001,15011.6516,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-30T20:44:01Z,negrisk_gan_dat,how-many-emmys-will-hacks-win-20260720191814491,6 o | mua 0.961 + phi 0.034 -> RONG +0.005 (thieu 0.005),0.0047,0.961,0.785,,,8124.207703,53185.14222,CHUA DANG VAO - chi theo doi
2026-07-30T20:44:01Z,negrisk_gan_dat,how-many-of-these-sanders-endorsees-will-win-their-august-4-primaries-michigan-and-missouri-20260728015313605,5 o | mua 0.985 + phi 0.022 -> RONG -0.007 (thieu 0.017),-0.0071,0.985,0.887,,,26619.436433000046,83163.35752,CHUA DANG VAO - chi theo doi
2026-07-30T20:44:01Z,negrisk_gan_dat,bank-of-brazil-decision-in-september-20260616232552895,5 o | mua 0.994 + phi 0.015 -> RONG -0.009 (thieu 0.019),-0.0089,0.994,0.914,,,7516.103709,13433.27086,CHUA DANG VAO - chi theo doi
2026-07-31T08:15:02Z,crypto_btc,bitcoin-above-62k-on-august-5-2026,"BTC > $62,000 luc 2026-08-05T16:00:00Z; spot $63,887, DVOL 36%; mua NO @0.190; RONG +0.049 sau phi",0.049,,,0.815,0.7503,2381.1626189999997,18359.5079,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-31T08:15:02Z,crypto_btc,bitcoin-above-62k-on-august-1-2026,"BTC > $62,000 luc 2026-08-01T16:00:00Z; spot $63,887, DVOL 36%; mua NO @0.040; RONG +0.040 sau phi",0.04,,,0.963,0.9173,18060.868935,23257.21221,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-31T08:15:02Z,negrisk_gan_dat,how-many-cities-will-waymo-operate-in-by-december-31-20260626203648850,7 o | mua 0.967 + phi 0.032 -> RONG +0.001 (thieu 0.009),0.001,0.967,0.667,,,10291.753332,39934.51214,CHUA DANG VAO - chi theo doi
2026-07-31T08:15:02Z,negrisk_gan_dat,how-many-different-countries-will-the-us-strike-in-2026,8 o | mua 1.001 + phi 0.000 -> RONG -0.001 (thieu 0.011),-0.001,1.001,0.906,,,24421.890714,292657.71398,CHUA DANG VAO - chi theo doi
2026-07-31T08:15:02Z,negrisk_gan_dat,how-many-emmys-will-hacks-win-20260720191814491,6 o | mua 0.970 + phi 0.035 -> RONG -0.005 (thieu 0.015),-0.0047,0.97,0.775,,,5480.947703,139657.11355,CHUA DANG VAO - chi theo doi
2026-07-31T16:07:31Z,crypto_btc,bitcoin-above-62k-on-august-1-2026,"BTC > $62,000 luc 2026-08-01T16:00:00Z; spot $62,720, DVOL 36%; mua NO @0.193; RONG +0.067 sau phi",0.067,,,0.8075,0.7291,52688.378778,22437.26752,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-31T16:07:31Z,crypto_eth,ethereum-above-1900-on-august-1-2026,"ETH > $1,900 luc 2026-08-01T16:00:00Z; spot $1,861, DVOL 50%; mua YES @0.140; RONG +0.062 sau phi",0.062,,,0.135,0.2105,3098.950878,17783.0533,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-31T16:07:31Z,negrisk_gan_dat,how-many-cities-will-waymo-operate-in-by-december-31-20260626203648850,7 o | mua 0.966 + phi 0.032 -> RONG +0.002 (thieu 0.008),0.002,0.966,0.691,,,10286.753332,38956.05674,CHUA DANG VAO - chi theo doi
2026-07-31T16:07:31Z,negrisk_gan_dat,how-many-different-countries-will-the-us-strike-in-2026,8 o | mua 1.000 + phi 0.000 -> RONG +0.000 (thieu 0.010),0.0,1.0,0.905,,,16744.51503,287326.4336,CHUA DANG VAO - chi theo doi
2026-07-31T20:43:43Z,crypto_btc,bitcoin-above-62k-on-august-1-2026,"BTC > $62,000 luc 2026-08-01T16:00:00Z; spot $62,935, DVOL 35%; mua NO @0.033; RONG +0.150 sau phi",0.1499,,,0.9675,0.8149,74609.50801,24882.07614,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-31T20:43:43Z,crypto_eth,ethereum-above-1900-on-august-1-2026,"ETH > $1,900 luc 2026-08-01T16:00:00Z; spot $1,864, DVOL 50%; mua YES @0.070; RONG +0.130 sau phi",0.1303,,,0.065,0.2049,7253.556215,20730.629,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-31T20:43:43Z,crypto_btc,bitcoin-above-64k-on-august-1-2026,"BTC > $64,000 luc 2026-08-01T16:00:00Z; spot $62,935, DVOL 35%; mua YES @0.050; RONG +0.100 sau phi",0.0998,,,0.045,0.1531,97316.850328,42481.8211,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-31T20:43:43Z,crypto_btc,bitcoin-above-62k-on-august-4-2026,"BTC > $62,000 luc 2026-08-04T16:00:00Z; spot $62,935, DVOL 35%; mua NO @0.280; RONG +0.051 sau phi",0.0514,,,0.725,0.6545,22687.884181999998,22169.602,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-31T20:43:43Z,crypto_eth,ethereum-above-1800-on-august-1-2026,"ETH > $1,800 luc 2026-08-01T16:00:00Z; spot $1,864, DVOL 50%; mua NO @0.022; RONG +0.046 sau phi",0.0457,,,0.979,0.9308,19678.376268,18878.2942,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-31T20:43:43Z,crypto_eth,ethereum-above-1800-on-august-4-2026,"ETH > $1,800 luc 2026-08-04T16:00:00Z; spot $1,864, DVOL 50%; mua NO @0.200; RONG +0.043 sau phi",0.0432,,,0.81,0.7456,100,10674.7577,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-31T20:43:43Z,negrisk_gan_dat,how-many-cities-will-waymo-operate-in-by-december-31-20260626203648850,7 o | mua 0.966 + phi 0.032 -> RONG +0.002 (thieu 0.008),0.002,0.966,0.691,,,10431.132641,35478.90058,CHUA DANG VAO - chi theo doi
2026-08-01T06:47:46Z,negrisk_buy_all,uk-annual-inflation-in-2026,8 o | tong mua 0.816 + phi 0.032 = 0.848 | nhan 1.000 | RONG +0.152,0.1523,0.816,0.728,,,4006.807528,17624.52654,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-08-01T06:47:46Z,crypto_eth,ethereum-above-1900-on-august-1-2026,"ETH > $1,900 luc 2026-08-01T16:00:00Z; spot $1,869, DVOL 50%; mua YES @0.024; RONG +0.125 sau phi",0.1246,,,0.0205,0.1502,15899.996240000002,19202.84514,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-01T06:47:46Z,crypto_btc,bitcoin-above-64k-on-august-1-2026,"BTC > $64,000 luc 2026-08-01T16:00:00Z; spot $63,008, DVOL 36%; mua YES @0.024; RONG +0.062 sau phi",0.0619,,,0.0235,0.0876,153923.77108999997,47881.3277,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-01T06:47:46Z,crypto_btc,bitcoin-above-62k-on-august-1-2026,"BTC > $62,000 luc 2026-08-01T16:00:00Z; spot $63,008, DVOL 36%; mua NO @0.028; RONG +0.053 sau phi",0.0526,,,0.9725,0.9174,136754.67055899996,28093.99354,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-01T06:47:46Z,crypto_eth,ethereum-above-1800-on-august-4-2026,"ETH > $1,800 luc 2026-08-04T16:00:00Z; spot $1,869, DVOL 50%; mua NO @0.170; RONG +0.047 sau phi",0.0471,,,0.84,0.773,103.674694,10223.1369,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-01T06:47:46Z,crypto_btc,bitcoin-above-62k-on-august-4-2026,"BTC > $62,000 luc 2026-08-04T16:00:00Z; spot $63,008, DVOL 36%; mua NO @0.270; RONG +0.042 sau phi",0.0418,,,0.735,0.6744,12821.458338000002,20849.1968,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-01T06:47:46Z,negrisk_gan_dat,emmys-2026-outstanding-guest-actor-in-a-drama-series,6 o | mua 0.970 + phi 0.037 -> RONG -0.007 (thieu 0.017),-0.0073,0.97,0.783,,,27376.705300999998,92483.26395,CHUA DANG VAO - chi theo doi
2026-08-01T11:47:43Z,negrisk_buy_all,uk-annual-inflation-in-2026,8 o | tong mua 0.758 + phi 0.030 = 0.788 | nhan 1.000 | RONG +0.212,0.2118,0.758,0.71,,,4498.747528,24272.80715,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-08-01T11:47:43Z,crypto_btc,bitcoin-above-62k-on-august-4-2026,"BTC > $62,000 luc 2026-08-04T16:00:00Z; spot $63,012, DVOL 35%; mua NO @0.250; RONG +0.055 sau phi",0.055,,,0.755,0.6819,12311.585986000002,21281.4767,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-01T11:47:43Z,crypto_eth,ethereum-above-1800-on-august-4-2026,"ETH > $1,800 luc 2026-08-04T16:00:00Z; spot $1,865, DVOL 50%; mua NO @0.170; RONG +0.051 sau phi",0.0507,,,0.84,0.7695,153.19469399999997,16171.9898,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-01T11:47:43Z,negrisk_buy_all,how-many-emmys-will-hacks-win-20260720191814491,6 o | tong mua 0.955 + phi 0.030 = 0.985 | nhan 1.000 | RONG +0.015,0.0154,0.955,0.824,,,22607.364149,18147.99134,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-08-01T11:47:43Z,negrisk_gan_dat,japan-10y-bond-yield-end-of-2026,7 o | mua 0.956 + phi 0.038 -> RONG +0.006 (thieu 0.004),0.0061,0.956,0.764,,,9859.129821999999,19946.00598,CHUA DANG VAO - chi theo doi
2026-08-01T11:47:43Z,negrisk_gan_dat,emmys-2026-outstanding-guest-actor-in-a-drama-series,6 o | mua 0.969 + phi 0.037 -> RONG -0.006 (thieu 0.016),-0.0063,0.969,0.784,,,28187.261332000002,113841.18756,CHUA DANG VAO - chi theo doi
2026-08-01T15:47:33Z,crypto_eth,ethereum-above-1800-on-august-4-2026,"ETH > $1,800 luc 2026-08-04T16:00:00Z; spot $1,869, DVOL 50%; mua NO @0.140; RONG +0.060 sau phi",0.0604,,,0.865,0.7912,153.19469399999997,15149.997,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-01T15:47:33Z,crypto_btc,bitcoin-above-62k-on-august-4-2026,"BTC > $62,000 luc 2026-08-04T16:00:00Z; spot $62,995, DVOL 36%; mua NO @0.250; RONG +0.053 sau phi",0.0535,,,0.755,0.6834,11409.321471,21905.6877,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-01T20:14:35Z,negrisk_gan_dat,best-ai-model-on-august-10-20260724144642842,4 o | mua 0.995 + phi 0.009 -> RONG -0.004 (thieu 0.014),-0.0044,0.995,0.903,,,8531.458031,20589.95885,CHUA DANG VAO - chi theo doi
2026-08-01T20:14:35Z,negrisk_gan_dat,eurozone-2026-annual-inflation,9 o | mua 0.981 + phi 0.024 -> RONG -0.005 (thieu 0.015),-0.0049,0.981,0.829,,,12723.178772,108201.10872,CHUA DANG VAO - chi theo doi
2026-08-01T23:43:42Z,negrisk_buy_all,uk-annual-inflation-in-2026,8 o | tong mua 0.779 + phi 0.031 = 0.810 | nhan 1.000 | RONG +0.190,0.1902,0.779,0.731,,,5070.347528,34781.92439,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-08-01T23:43:42Z,crypto_btc,bitcoin-above-62k-on-august-4-2026,"BTC > $62,000 luc 2026-08-04T16:00:00Z; spot $62,748, DVOL 36%; mua NO @0.290; RONG +0.048 sau phi",0.0482,,,0.715,0.6474,18778.033499999994,22223.4211,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-01T23:43:42Z,negrisk_buy_all,japan-10y-bond-yield-end-of-2026,7 o | tong mua 0.938 + phi 0.037 = 0.975 | nhan 1.000 | RONG +0.025,0.0248,0.938,0.723,,,11077.279822,16634.78645,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-08-01T23:43:42Z,negrisk_gan_dat,eurozone-2026-annual-inflation,9 o | mua 0.982 + phi 0.024 -> RONG -0.006 (thieu 0.016),-0.0058,0.982,0.872,,,13062.298654,103748.86786,CHUA DANG VAO - chi theo doi
2026-08-02T09:01:19Z,negrisk_buy_all,how-many-emmys-will-the-pitt-win-20260730202918,6 o | tong mua 0.910 + phi 0.030 = 0.940 | nhan 1.000 | RONG +0.060,0.0598,0.91,0.84,,,19378.141388,25870.03867,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-08-02T09:01:19Z,crypto_btc,bitcoin-above-62k-on-august-7-2026,"BTC > $62,000 luc 2026-08-07T16:00:00Z; spot $63,138, DVOL 36%; mua NO @0.270; RONG +0.059 sau phi",0.0592,,,0.735,0.657,6460.752311,15844.8682,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-02T09:01:19Z,crypto_btc,bitcoin-above-62k-on-august-4-2026,"BTC > $62,000 luc 2026-08-04T16:00:00Z; spot $63,138, DVOL 36%; mua NO @0.210; RONG +0.042 sau phi",0.0418,,,0.795,0.7366,22168.767189,20982.3451,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-02T09:01:19Z,negrisk_gan_dat,emmys-2026-outstanding-variety-special-live,5 o | mua 0.981 + phi 0.009 -> RONG +0.010 (thieu 0.000),0.0099,0.981,0.966,,,13828.805715999999,37455.40134,CHUA DANG VAO - chi theo doi
2026-08-02T09:01:19Z,negrisk_gan_dat,clacton-by-election-margin-of-victory-20260709153837820,6 o | mua 0.983 + phi 0.027 -> RONG -0.010 (thieu 0.020),-0.0097,0.983,0.897,,,18032.840052,167962.75258,CHUA DANG VAO - chi theo doi
2026-08-02T12:43:38Z,negrisk_buy_all,emmys-2026-outstanding-variety-special-live,5 o | tong mua 0.980 + phi 0.009 = 0.989 | nhan 1.000 | RONG +0.011,0.0109,0.98,0.965,,,15879.615715999998,25904.99115,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-08-02T12:43:38Z,negrisk_gan_dat,clacton-by-election-margin-of-victory-20260709153837820,6 o | mua 0.977 + phi 0.026 -> RONG -0.003 (thieu 0.013),-0.0033,0.977,0.881,,,19189.538052,171912.67325,CHUA DANG VAO - chi theo doi
2026-08-02T16:37:06Z,negrisk_buy_all,uk-annual-inflation-in-2026,8 o | tong mua 0.700 + phi 0.029 = 0.729 | nhan 1.000 | RONG +0.271,0.2712,0.7,0.654,,,10529.184047,32471.57713,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-08-02T16:37:06Z,negrisk_buy_all,emmys-2026-outstanding-variety-special-live,5 o | tong mua 0.932 + phi 0.017 = 0.949 | nhan 1.000 | RONG +0.051,0.0509,0.932,0.791,,,18324.999299,13300.01361,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
